2.6,0.9,3.0,57.6,0.366,0.933,0.388,0.543,0.589,0.504,0.543,0.015,0.022,0.023,0.019
2.6,0.9,4.0,48.7,0.281,0.945,0.373,0.527,0.592,0.475,0.527,0.015,0.022,0.022,0.018
2.6,0.9,5.0,49.2,0.292,0.952,0.368,0.523,0.595,0.467,0.523,0.015,0.022,0.023,0.018
2.6,0.9,6.0,57.7,0.141,1.382,0.387,0.541,0.59,0.5,0.541,0.015,0.023,0.023,0.018
2.6,0.9,7.0,58.1,0.161,1.117,0.392,0.547,0.598,0.504,0.547,0.014,0.025,0.026,0.02
2.6,0.9,8.0,57.2,0.177,1.469,0.385,0.533,0.591,0.486,0.533,0.015,0.022,0.023,0.019
2.6,0.9,9.0,55.5,0.218,1.063,0.376,0.515,0.594,0.454,0.515,0.013,0.024,0.025,0.02
3.1,0.9,3.0,56.8,0.192,1.107,0.381,0.522,0.593,0.466,0.522,0.014,0.024,0.025,0.024
3.1,0.9,4.0,56.9,0.189,1.118,0.38,0.52,0.59,0.465,0.52,0.014,0.023,0.024,0.023
3.1,0.9,5.0,57.2,0.359,0.941,0.389,0.544,0.587,0.507,0.544,0.016,0.022,0.023,0.022
3.1,0.9,6.0,51.8,0.291,0.992,0.373,0.524,0.593,0.47,0.524,0.015,0.021,0.022,0.022
3.1,0.9,7.0,56.1,0.274,1.005,0.389,0.529,0.59,0.48,0.529,0.016,0.021,0.022,0.025
3.1,0.9,8.0,74.1,0.428,1.084,0.527,0.593,0.594,0.592,0.593,0.015,0.02,0.022,0.043
3.1,0.9,9.0,57.8,0.369,0.931,0.388,0.542,0.59,0.502,0.542,0.015,0.022,0.023,0.023
3.6,0.5,5.0,58.3,0.419,0.706,0.468,0.637,0.57,0.721,0.637,0.017,0.023,0.021,0.066
3.6,0.5,7.0,58.8,0.417,0.711,0.472,0.64,0.573,0.724,0.64,0.017,0.024,0.022,0.066
4.1,0.9,1.0,57.9,0.365,0.942,0.386,0.539,0.585,0.499,0.539,0.016,0.02,0.022,0.037
4.1,0.9,2.0,58.7,0.403,0.881,0.39,0.541,0.589,0.5,0.541,0.015,0.02,0.022,0.035
4.1,0.9,3.0,57.9,0.171,1.411,0.381,0.528,0.587,0.48,0.528,0.015,0.019,0.021,0.035
4.1,0.9,4.0,58.4,0.403,0.878,0.39,0.542,0.589,0.502,0.542,0.015,0.022,0.023,0.039
4.1,0.9,6.0,58.2,0.399,0.885,0.39,0.539,0.584,0.5,0.539,0.016,0.021,0.022,0.037
4.1,0.9,7.0,48.7,0.28,0.945,0.369,0.519,0.586,0.466,0.519,0.016,0.02,0.021,0.036
5.1,0.9,5.0,57.6,0.382,0.905,0.393,0.536,0.571,0.505,0.536,0.018,0.019,0.021,0.05
5.1,0.9,7.0,58.8,0.403,0.885,0.389,0.539,0.588,0.499,0.539,0.016,0.02,0.021,0.051
6.1,0.9,4.0,58.5,0.37,0.945,0.385,0.534,0.583,0.493,0.534,0.017,0.017,0.02,0.06
6.1,0.9,5.0,57.8,0.376,0.925,0.392,0.532,0.566,0.502,0.532,0.018,0.018,0.02,0.062
6.1,0.9,7.0,56.0,0.334,0.994,0.389,0.537,0.567,0.51,0.537,0.018,0.018,0.02,0.063
7.1,0.9,6.0,51.8,0.279,1.183,0.432,0.595,0.541,0.66,0.595,0.018,0.017,0.019,0.073
8.1,0.9,4.0,53.3,0.294,1.088,0.406,0.548,0.547,0.55,0.548,0.018,0.016,0.019,0.084
8.1,0.9,9.0,51.8,0.153,1.064,0.406,0.539,0.533,0.546,0.539,0.019,0.016,0.019,0.08
9.1,0.5,1.0,56.9,0.41,0.733,0.455,0.632,0.578,0.697,0.632,0.016,0.027,0.026,0.065
9.1,0.9,4.0,56.5,0.334,1.041,0.383,0.522,0.556,0.492,0.522,0.018,0.015,0.018,0.089
9.1,0.9,6.0,53.8,0.274,0.872,0.41,0.546,0.536,0.557,0.546,0.019,0.016,0.019,0.091
1.1,0.9,1.0,64.4,0.342,1.12,0.574,0.692,0.816,0.601,0.692,0.016,0.017,0.016,0.065
1.1,0.9,1.0,64.6,0.346,1.114,0.579,0.696,0.821,0.603,0.696,0.016,0.016,0.016,0.065
1.1,0.9,3.0,64.8,0.346,1.114,0.579,0.696,0.821,0.604,0.696,0.016,0.017,0.016,0.065
1.1,0.9,9.0,79.5,0.416,1.495,0.748,0.769,0.861,0.695,0.769,0.015,0.017,0.014,0.063
1.6,0.7,7.0,73.5,0.143,1.305,0.538,0.618,0.617,0.618,0.618,0.039,0.02,0.018,0.086
1.6,0.9,1.0,68.4,0.398,1.087,0.697,0.779,0.94,0.665,0.779,0.014,0.017,0.019,0.038
1.6,0.9,2.0,66.0,0.396,1.095,0.689,0.773,0.933,0.661,0.773,0.014,0.018,0.02,0.045
1.6,0.9,4.0,72.8,0.391,1.081,0.718,0.787,0.941,0.676,0.787,0.014,0.017,0.019,0.026
1.6,0.9,5.0,77.4,0.466,1.111,0.8,0.815,0.951,0.713,0.815,0.015,0.016,0.011,0.063
1.6,0.9,7.0,65.8,0.411,1.014,0.683,0.769,0.926,0.657,0.769,0.013,0.017,0.017,0.046
1.6,0.9,8.0,66.1,0.396,1.094,0.689,0.774,0.933,0.661,0.774,0.014,0.018,0.019,0.045
1.6,0.9,9.0,65.7,0.409,1.017,0.681,0.767,0.923,0.656,0.767,0.013,0.017,0.016,0.046
2.1,0.4,2.0,66.4,-0.009,0.99,0.56,0.688,0.567,0.875,0.688,0.042,0.007,0.003,0.072
2.1,0.9,1.0,66.1,0.417,1.004,0.696,0.78,0.942,0.666,0.78,0.013,0.016,0.016,0.033
2.1,0.9,2.0,66.4,0.402,1.079,0.698,0.78,0.943,0.666,0.78,0.015,0.018,0.02,0.03
2.1,0.9,3.0,66.6,0.402,1.078,0.698,0.781,0.943,0.666,0.781,0.015,0.018,0.021,0.03
2.1,0.9,4.0,66.5,0.402,1.079,0.698,0.781,0.944,0.666,0.781,0.014,0.017,0.019,0.03
2.1,0.9,5.0,66.3,0.417,1.003,0.696,0.78,0.941,0.665,0.78,0.014,0.017,0.018,0.033
2.1,0.9,6.0,66.4,0.402,1.081,0.698,0.78,0.943,0.666,0.78,0.014,0.017,0.02,0.03
2.1,0.9,7.0,67.0,0.405,1.128,0.709,0.786,0.952,0.67,0.786,0.014,0.019,0.017,0.038
2.1,0.9,9.0,66.4,0.418,1.0,0.698,0.782,0.944,0.667,0.782,0.014,0.018,0.019,0.033
2.6,0.2,7.0,67.0,-0.006,0.97,0.56,0.688,0.568,0.874,0.688,0.042,0.006,0.002,0.072
2.6,0.9,1.0,66.9,0.405,1.069,0.702,0.785,0.95,0.669,0.785,0.014,0.017,0.02,0.031
2.6,0.9,2.0,66.9,0.405,1.069,0.702,0.785,0.95,0.669,0.785,0.014,0.017,0.02,0.031
