
4.1,0.1,5.0,0.747,74691.49,0.308
4.1,0.2,5.0,0.747,74691.49,0.308
4.1,0.1,6.0,0.747,75019.199,0.308
4.1,0.2,6.0,0.747,75019.199,0.308
4.1,0.1,7.0,0.747,75336.117,0.308
4.1,0.3,7.0,0.747,74691.49,0.308
4.1,0.1,8.0,0.747,74691.49,0.308
4.1,0.2,8.0,0.747,75019.199,0.308
4.1,0.1,9.0,0.747,75019.199,0.308
4.1,0.2,9.0,0.747,75019.199,0.308
4.6,0.2,5.0,0.747,75019.199,0.308
4.6,0.1,6.0,0.747,74353.272,0.308
4.6,0.2,6.0,0.747,75019.199,0.308
4.6,0.1,7.0,0.747,75019.199,0.308
4.6,0.1,8.0,0.747,75019.199,0.308
4.6,0.2,8.0,0.747,75019.199,0.308
4.6,0.1,9.0,0.747,75019.199,0.308
4.6,0.2,9.0,0.747,75019.199,0.308
5.1,0.1,3.0,0.747,75019.199,0.308
5.1,0.1,5.0,0.747,74691.49,0.308
5.1,0.3,5.0,0.747,75019.199,0.308
5.1,0.1,6.0,0.747,75019.199,0.308
5.1,0.2,6.0,0.747,75019.199,0.308
5.1,0.2,7.0,0.747,75019.199,0.308
5.1,0.3,7.0,0.747,75019.199,0.308
5.1,0.1,8.0,0.747,75019.199,0.308
5.1,0.3,8.0,0.747,75019.199,0.308
5.1,0.1,9.0,0.747,75019.199,0.308
5.6,0.4,1.0,0.746,74226.325,0.307
5.6,0.1,4.0,0.747,75019.199,0.308
5.6,0.2,4.0,0.746,73576.423,0.308
5.6,0.1,5.0,0.747,74684.978,0.308
5.6,0.3,5.0,0.747,74684.978,0.308
5.6,0.1,6.0,0.747,74691.49,0.308
5.6,0.2,6.0,0.747,75019.199,0.308
5.6,0.1,7.0,0.747,74691.49,0.308
5.6,0.2,7.0,0.747,75019.199,0.308
5.6,0.3,7.0,0.747,74691.49,0.308
5.6,0.1,8.0,0.747,75019.199,0.308
5.6,0.2,8.0,0.746,74359.739,0.308
5.6,0.3,8.0,0.747,75019.199,0.308
5.6,0.2,9.0,0.747,75019.199,0.308
6.1,0.4,1.0,0.747,74674.452,0.307
6.1,0.4,3.0,0.747,74674.452,0.307
6.1,0.2,4.0,0.747,74684.978,0.308
6.1,0.1,5.0,0.747,75019.199,0.308
6.1,0.2,5.0,0.747,74342.824,0.308
6.1,0.1,6.0,0.747,75019.199,0.308
6.1,0.1,7.0,0.747,75019.199,0.308
6.1,0.2,7.0,0.747,75019.199,0.308
6.1,0.3,7.0,0.747,75019.199,0.308
6.1,0.1,8.0,0.747,75019.199,0.308
6.1,0.2,8.0,0.747,75019.199,0.308
6.1,0.3,8.0,0.747,75019.199,0.308
6.1,0.4,8.0,0.747,74684.978,0.308
6.1,0.2,9.0,0.747,75019.199,0.308
6.6,0.1,4.0,0.747,75019.199,0.308
6.6,0.1,5.0,0.747,75019.199,0.308
6.6,0.1,6.0,0.747,75019.199,0.308
6.6,0.2,6.0,0.747,75019.199,0.308
6.6,0.1,7.0,0.747,74691.49,0.308
6.6,0.2,7.0,0.747,75019.199,0.308
6.6,0.1,8.0,0.747,75019.199,0.308
6.6,0.2,8.0,0.747,75019.199,0.308
6.6,0.3,8.0,0.747,75019.199,0.308
6.6,0.1,9.0,0.747,75336.117,0.308
6.6,0.2,9.0,0.747,75336.117,0.308
7.1,0.3,1.0,0.747,75019.199,0.308
7.1,0.1,3.0,0.747,75019.199,0.308
7.1,0.1,5.0,0.747,75019.199,0.308
7.1,0.3,5.0,0.747,75019.199,0.308
7.1,0.1,6.0,0.747,74691.49,0.308
7.1,0.2,6.0,0.747,75336.117,0.308
7.1,0.1,7.0,0.747,75019.199,0.308
7.1,0.1,8.0,0.747,75019.199,0.308
7.1,0.2,8.0,0.747,75019.199,0.308
7.1,0.3,8.0,0.747,75019.199,0.308
7.1,0.1,9.0,0.747,75019.199,0.308
7.1,0.2,9.0,0.747,75019.199,0.308
7.1,0.3,9.0,0.747,75019.199,0.308
7.6,0.1,3.0,0.747,75019.199,0.308
7.6,0.1,4.0,0.747,74684.978,0.308
7.6,0.1,6.0,0.747,74684.978,0.308
7.6,0.2,6.0,0.747,75019.199,0.308
7.6,0.4,6.0,0.746,74294.332,0.308
7.6,0.1,7.0,0.747,74691.49,0.308
7.6,0.3,7.0,0.747,75019.199,0.308
7.6,0.1,8.0,0.747,75019.199,0.308
7.6,0.2,8.0,0.747,75019.199,0.308
7.6,0.1,9.0,0.747,74691.49,0.308
7.6,0.2,9.0,0.747,75019.199,0.308
8.1,0.2,4.0,0.746,74294.332,0.308
8.1,0.1,5.0,0.747,75019.199,0.308
8.1,0.2,5.0,0.747,74342.824,0.308
8.1,0.3,6.0,0.747,74342.824,0.308
8.1,0.1,7.0,0.747,75019.199,0.308
8.1,0.1,8.0,0.747,75019.199,0.308
8.1,0.2,8.0,0.747,74691.49,0.308
8.1,0.3,9.0,0.747,75019.199,0.308
8.6,0.1,3.0,0.747,75336.117,0.308
8.6,0.3,5.0,0.747,74684.978,0.308
8.6,0.1,6.0,0.747,75019.199,0.308
8.6,0.3,6.0,0.747,74691.49,0.308
8.6,0.1,7.0,0.747,75019.199,0.308
8.6,0.2,7.0,0.747,74691.49,0.308
8.6,0.3,7.0,0.747,75019.199,0.308
8.6,0.1,9.0,0.747,75019.199,0.308
9.1,0.2,5.0,0.747,74684.978,0.308
9.1,0.1,6.0,0.747,75019.199,0.308
9.1,0.2,6.0,0.747,74684.978,0.308
9.1,0.1,7.0,0.747,74691.49,0.308
9.1,0.2,7.0,0.747,75019.199,0.308
9.1,0.2,8.0,0.747,75019.199,0.308
9.1,0.1,9.0,0.747,75019.199,0.308
9.6,0.1,5.0,0.747,75019.199,0.308
9.6,0.3,6.0,0.746,73576.423,0.308
9.6,0.4,6.0,0.746,73900.181,0.308
9.6,0.1,7.0,0.747,75019.199,0.308
9.6,0.2,7.0,0.747,75019.199,0.308
9.6,0.3,7.0,0.747,75019.199,0.308
9.6,0.1,8.0,0.747,75019.199,0.308
9.6,0.2,8.0,0.747,75019.199,0.308
9.6,0.3,8.0,0.747,75019.199,0.308
9.6,0.1,9.0,0.747,74691.49,0.308
9.6,0.2,9.0,0.747,75019.199,0.308
4.1,0.2,8.0,0.709,32291.757,0.414
4.1,0.1,9.0,0.709,32291.757,0.414
4.1,0.2,9.0,0.709,32291.757,0.414
4.6,0.2,5.0,0.709,32291.757,0.414
4.6,0.1,6.0,0.709,32291.757,0.414
4.6,0.1,7.0,0.709,32291.757,0.414
4.6,0.1,8.0,0.709,32291.757,0.414
4.6,0.2,8.0,0.709,32291.757,0.414
4.6,0.1,9.0,0.709,32291.757,0.414
4.6,0.2,9.0,0.709,32291.757,0.414
5.1,0.1,6.0,0.709,32291.757,0.414
5.1,0.2,6.0,0.709,32291.757,0.414
5.1,0.2,7.0,0.709,32291.757,0.414
5.1,0.3,7.0,0.709,32291.757,0.414
5.1,0.1,8.0,0.709,32291.757,0.414
5.1,0.3,8.0,0.709,32291.757,0.414
5.1,0.1,9.0,0.709,32291.757,0.414
5.6,0.1,4.0,0.709,32291.757,0.414
5.6,0.1,5.0,0.709,32291.757,0.414
5.6,0.1,6.0,0.709,32291.757,0.414
5.6,0.2,6.0,0.709,32291.757,0.414
5.6,0.1,7.0,0.709,32291.757,0.414
5.6,0.2,7.0,0.709,32291.757,0.414
5.6,0.1,8.0,0.709,32291.757,0.414
5.6,0.2,8.0,0.709,32291.757,0.414
5.6,0.2,9.0,0.709,32291.757,0.414
6.1,0.1,5.0,0.709,32291.757,0.414
6.1,0.2,5.0,0.709,32291.757,0.414
6.1,0.1,6.0,0.709,32291.757,0.414
6.1,0.1,7.0,0.709,32291.757,0.414
6.1,0.2,7.0,0.709,32291.757,0.414
6.1,0.3,7.0,0.709,32291.757,0.414
6.1,0.1,8.0,0.709,32291.757,0.414
6.1,0.2,8.0,0.709,32291.757,0.414
6.1,0.2,9.0,0.709,32291.757,0.414
6.6,0.1,5.0,0.709,32291.757,0.414
6.6,0.1,6.0,0.709,32291.757,0.414
6.6,0.2,6.0,0.709,32291.757,0.414
6.6,0.1,7.0,0.709,32291.757,0.414
6.6,0.2,7.0,0.709,32291.757,0.414
6.6,0.1,8.0,0.709,32291.757,0.414
6.6,0.2,8.0,0.709,32291.757,0.414
6.6,0.1,9.0,0.709,32291.757,0.414
6.6,0.2,9.0,0.709,32291.757,0.414
7.1,0.3,1.0,0.709,32291.757,0.414
7.1,0.1,3.0,0.709,32291.757,0.414
7.1,0.1,5.0,0.709,32291.757,0.414
7.1,0.3,5.0,0.709,32291.757,0.414
7.1,0.1,6.0,0.709,32291.757,0.414
7.1,0.2,6.0,0.709,32291.757,0.414
7.1,0.1,7.0,0.709,32291.757,0.414
7.1,0.1,8.0,0.709,32291.757,0.414
7.1,0.2,8.0,0.709,32291.757,0.414
7.1,0.3,8.0,0.709,32291.757,0.414
7.1,0.1,9.0,0.709,32291.757,0.414
7.1,0.2,9.0,0.709,32291.757,0.414
7.6,0.1,6.0,0.709,32291.757,0.414
7.6,0.2,6.0,0.709,32291.757,0.414
7.6,0.1,7.0,0.709,32291.757,0.414
7.6,0.3,7.0,0.709,32291.757,0.414
1.1,0.1,1.0,0.617,23277.77,0.497
7.6,0.1,8.0,0.709,32291.757,0.414
7.6,0.2,8.0,0.709,32291.757,0.414
7.6,0.1,9.0,0.709,32291.757,0.414
7.6,0.2,9.0,0.709,32291.757,0.414
8.1,0.2,4.0,0.709,32291.757,0.414
8.1,0.1,5.0,0.709,32291.757,0.414
8.1,0.2,5.0,0.709,32291.757,0.414
8.1,0.3,6.0,0.709,32291.757,0.414
8.1,0.1,7.0,0.709,32291.757,0.414
8.1,0.1,8.0,0.709,32291.757,0.414
8.1,0.2,8.0,0.709,32291.757,0.414
8.6,0.1,3.0,0.709,32291.757,0.414
8.6,0.1,6.0,0.709,32291.757,0.414
8.6,0.1,7.0,0.709,32291.757,0.414
8.6,0.2,7.0,0.709,32291.757,0.414
8.6,0.3,7.0,0.709,32291.757,0.414
8.6,0.1,9.0,0.709,32291.757,0.414
9.1,0.2,5.0,0.709,32291.757,0.414
9.1,0.1,6.0,0.709,32291.757,0.414
9.1,0.2,6.0,0.709,32291.757,0.414
9.1,0.1,7.0,0.709,32291.757,0.414
9.1,0.2,7.0,0.709,32291.757,0.414
9.1,0.2,8.0,0.709,32291.757,0.414
9.1,0.1,9.0,0.709,32291.757,0.414
9.6,0.1,5.0,0.709,32291.757,0.414
9.6,0.1,7.0,0.709,32291.757,0.414
9.6,0.2,7.0,0.709,32291.757,0.414
9.6,0.3,7.0,0.709,32291.757,0.414
9.6,0.1,8.0,0.709,32291.757,0.414
9.6,0.2,8.0,0.709,32291.757,0.414
9.6,0.3,8.0,0.709,32291.757,0.414
9.6,0.1,9.0,0.709,32291.757,0.414
9.6,0.2,9.0,0.709,32291.757,0.414
